	workload name	duration (s)	no. samples	start time (ms)	end time (ms)	start date	end date	Freq (MHz) C0	Freq (MHz) C4	CPU 0 (id:0x07) cycle count diff	CPU 0 (id:0x07) cntr 0 (0x14) diff	CPU 0 (id:0x07) cntr 1 (0x16) diff	CPU 0 (id:0x07) cntr 2 (0x13) diff	CPU 0 (id:0x07) cntr 3 (0x0F) diff	CPU 1 (id:0x07) cycle count diff	CPU 1 (id:0x07) cntr 0 (0x14) diff	CPU 1 (id:0x07) cntr 1 (0x16) diff	CPU 1 (id:0x07) cntr 2 (0x13) diff	CPU 1 (id:0x07) cntr 3 (0x0F) diff	CPU 2 (id:0x07) cycle count diff	CPU 2 (id:0x07) cntr 0 (0x14) diff	CPU 2 (id:0x07) cntr 1 (0x16) diff	CPU 2 (id:0x07) cntr 2 (0x13) diff	CPU 2 (id:0x07) cntr 3 (0x0F) diff	CPU 3 (id:0x07) cycle count diff	CPU 3 (id:0x07) cntr 0 (0x14) diff	CPU 3 (id:0x07) cntr 1 (0x16) diff	CPU 3 (id:0x07) cntr 2 (0x13) diff	CPU 3 (id:0x07) cntr 3 (0x0F) diff	CPU 4 (id:0x0F) cycle count diff	CPU 4 (id:0x0F) cntr 0 (0x1B) diff	CPU 4 (id:0x0F) cntr 1 (0x50) diff	CPU 4 (id:0x0F) cntr 2 (0x6A) diff	CPU 4 (id:0x0F) cntr 3 (0x73) diff	CPU 4 (id:0x0F) cntr 4 (0x14) diff	CPU 4 (id:0x0F) cntr 5 (0x19) diff	CPU 5 (id:0x0F) cycle count diff	CPU 5 (id:0x0F) cntr 0 (0x1B) diff	CPU 5 (id:0x0F) cntr 1 (0x50) diff	CPU 5 (id:0x0F) cntr 2 (0x6A) diff	CPU 5 (id:0x0F) cntr 3 (0x73) diff	CPU 5 (id:0x0F) cntr 4 (0x14) diff	CPU 5 (id:0x0F) cntr 5 (0x19) diff	CPU 6 (id:0x0F) cycle count diff	CPU 6 (id:0x0F) cntr 0 (0x1B) diff	CPU 6 (id:0x0F) cntr 1 (0x50) diff	CPU 6 (id:0x0F) cntr 2 (0x6A) diff	CPU 6 (id:0x0F) cntr 3 (0x73) diff	CPU 6 (id:0x0F) cntr 4 (0x14) diff	CPU 6 (id:0x0F) cntr 5 (0x19) diff	CPU 7 (id:0x0F) cycle count diff	CPU 7 (id:0x0F) cntr 0 (0x1B) diff	CPU 7 (id:0x0F) cntr 1 (0x50) diff	CPU 7 (id:0x0F) cntr 2 (0x6A) diff	CPU 7 (id:0x0F) cntr 3 (0x73) diff	CPU 7 (id:0x0F) cntr 4 (0x14) diff	CPU 7 (id:0x0F) cntr 5 (0x19) diff	CPU 0 (id:0x07) cycle count rate	CPU 0 (id:0x07) cntr 0 (0x14) rate	CPU 0 (id:0x07) cntr 1 (0x16) rate	CPU 0 (id:0x07) cntr 2 (0x13) rate	CPU 0 (id:0x07) cntr 3 (0x0F) rate	CPU 1 (id:0x07) cycle count rate	CPU 1 (id:0x07) cntr 0 (0x14) rate	CPU 1 (id:0x07) cntr 1 (0x16) rate	CPU 1 (id:0x07) cntr 2 (0x13) rate	CPU 1 (id:0x07) cntr 3 (0x0F) rate	CPU 2 (id:0x07) cycle count rate	CPU 2 (id:0x07) cntr 0 (0x14) rate	CPU 2 (id:0x07) cntr 1 (0x16) rate	CPU 2 (id:0x07) cntr 2 (0x13) rate	CPU 2 (id:0x07) cntr 3 (0x0F) rate	CPU 3 (id:0x07) cycle count rate	CPU 3 (id:0x07) cntr 0 (0x14) rate	CPU 3 (id:0x07) cntr 1 (0x16) rate	CPU 3 (id:0x07) cntr 2 (0x13) rate	CPU 3 (id:0x07) cntr 3 (0x0F) rate	CPU 4 (id:0x0F) cycle count rate	CPU 4 (id:0x0F) cntr 0 (0x1B) rate	CPU 4 (id:0x0F) cntr 1 (0x50) rate	CPU 4 (id:0x0F) cntr 2 (0x6A) rate	CPU 4 (id:0x0F) cntr 3 (0x73) rate	CPU 4 (id:0x0F) cntr 4 (0x14) rate	CPU 4 (id:0x0F) cntr 5 (0x19) rate	CPU 5 (id:0x0F) cycle count rate	CPU 5 (id:0x0F) cntr 0 (0x1B) rate	CPU 5 (id:0x0F) cntr 1 (0x50) rate	CPU 5 (id:0x0F) cntr 2 (0x6A) rate	CPU 5 (id:0x0F) cntr 3 (0x73) rate	CPU 5 (id:0x0F) cntr 4 (0x14) rate	CPU 5 (id:0x0F) cntr 5 (0x19) rate	CPU 6 (id:0x0F) cycle count rate	CPU 6 (id:0x0F) cntr 0 (0x1B) rate	CPU 6 (id:0x0F) cntr 1 (0x50) rate	CPU 6 (id:0x0F) cntr 2 (0x6A) rate	CPU 6 (id:0x0F) cntr 3 (0x73) rate	CPU 6 (id:0x0F) cntr 4 (0x14) rate	CPU 6 (id:0x0F) cntr 5 (0x19) rate	CPU 7 (id:0x0F) cycle count rate	CPU 7 (id:0x0F) cntr 0 (0x1B) rate	CPU 7 (id:0x0F) cntr 1 (0x50) rate	CPU 7 (id:0x0F) cntr 2 (0x6A) rate	CPU 7 (id:0x0F) cntr 3 (0x73) rate	CPU 7 (id:0x0F) cntr 4 (0x14) rate	CPU 7 (id:0x0F) cntr 5 (0x19) rate
59	rl-whetstone-small	1.052	8.0	1.50177015924e+12	1.5017701603e+12	2017-8-3 23:52:39	2017-8-3 23:52:40	1200.0	1200.0	4348114921.0	7779560.0	843396.0	5877806.0	321.0	11874603.0	1768769.0	180797.0	1246418.0	202.0	17896485.0	3308266.0	290863.0	2370021.0	2963.0	38159992.0	6827650.0	684631.0	5819396.0	209.0	1271028673.0	1244601699.0	41257776.0	148038.0	640830259.0	261749277.0	491750.0	14690331.0	5450828.0	200073.0	44682.0	2836582.0	2449755.0	76052.0	5498139419.0	951479694.0	359217.0	7496543.0	363336473.0	4618710110.0	129023.0	29410693.0	13144858.0	388000.0	125192.0	6794534.0	6027132.0	113093.0	4133189088.4	7395019.01141	801707.224335	5587268.06084	305.133079848	11287645.4373	1681339.35361	171860.26616	1184807.98479	192.015209125	17011867.8707	3144739.54373	276485.741445	2252871.673	2816.53992395	36273756.654	6490161.59696	650789.923954	5531745.24715	198.669201521	1208202160.65	1183081462.93	39218418.251	140720.532319	609154238.593	248811099.81	467442.965779	13964192.9658	5181395.43726	190183.460076	42473.3840304	2696370.72243	2328664.44867	72292.7756654	5226368269.01	904448378.327	341461.026616	7125991.44487	345376875.475	4390408849.81	122645.437262	27956932.5095	12495112.1673	368821.292776	119003.802281	6458682.50951	5729212.92776	107502.851711
60	parsec-blackscholes-seq	0.914	6.0	1.50177016035e+12	1.50177016127e+12	2017-8-3 23:52:40	2017-8-3 23:52:41	1200.0	1200.0	71924575.0	11102752.0	1218021.0	8386089.0	715.0	13812060.0	2127580.0	209624.0	1479433.0	142.0	9237446.0	1281237.0	133310.0	931956.0	281.0	68956878.0	12586351.0	1313267.0	10609428.0	908.0	5384224648.0	1408146860.0	25228065.0	258395.0	747147102.0	361959056.0	836877.0	14233408.0	4917418.0	180197.0	40966.0	2550516.0	2185970.0	68327.0	18605555.0	7134210.0	251077.0	58154.0	3718093.0	3179515.0	93373.0	1086032517.0	5296208094.0	988284.0	6949538.0	375792293.0	353607685.0	229640.0	78692095.186	12147431.0722	1332626.91466	9175152.07877	782.27571116	15111663.0197	2327768.05252	229347.921225	1618635.6674	155.361050328	10106614.8796	1401791.02845	145853.391685	1019645.51422	307.439824945	75445161.9256	13770624.7265	1436834.79212	11607689.2779	993.435448578	5890836595.19	1540642078.77	27601821.663	282707.877462	817447595.186	396016472.648	915620.350109	15572656.4551	5380107.22101	197152.078775	44820.5689278	2790498.90591	2391652.07877	74756.0175055	20356187.0897	7805481.40044	274701.31291	63625.8205689	4067935.44858	3478681.61926	102158.643326	1188219384.03	5794538396.06	1081273.52298	7603433.26039	411151305.252	386879305.252	251247.26477
61	parsec-fluid-seq	1.598	9.0	1.50177016132e+12	1.50177016292e+12	2017-8-3 23:52:41	2017-8-3 23:52:42	1200.0	1200.0	357959225.0	56573175.0	7048092.0	43132899.0	8506.0	161323652.0	27522160.0	3388616.0	21215751.0	9869.0	212904525.0	37148805.0	4427367.0	29507471.0	10535.0	86856376.0	14900620.0	1714404.0	11785383.0	2612.0	1579127898.0	2058911058.0	32362784.0	392053.0	5370422160.0	523835228.0	2362670.0	6048988289.0	2045334588.0	2512446.0	1215010.0	5301227041.0	479941440.0	8713784.0	30766680.0	6814601.0	250183.0	56114.0	3565857.0	3072282.0	123929.0	39068134.0	10870698.0	387314.0	90676.0	5632977.0	4976025.0	242993.0	224004521.277	35402487.4844	4410570.71339	26991801.627	5322.90362954	100953474.343	17222878.5982	2120535.66959	13276439.9249	6175.84480601	133231867.96	23247061.9524	2770567.58448	18465250.9387	6592.61576971	54353176.4706	9324543.17897	1072843.55444	7375083.22904	1634.54317897	988190173.967	1288429948.69	20252055.0688	245339.79975	3360714743.43	327806775.97	1478516.89612	3785349367.33	1279934035.04	1572244.05507	760331.664581	3317413667.71	300338823.529	5452931.16395	19253241.5519	4264456.19524	156560.075094	35115.1439299	2231449.93742	1922579.47434	77552.5657071	24448143.9299	6802689.61202	242374.217772	56743.4292866	3525016.89612	3113908.01001	152060.700876
62	parsec-swaptions-seq	1.095	7.0	1.50177016297e+12	1.50177016406e+12	2017-8-3 23:52:42	2017-8-3 23:52:44	1200.0	1200.0	80071430.0	15240282.0	1218306.0	11019697.0	1816.0	98017298.0	28163232.0	1482369.0	19152838.0	23300.0	48094576.0	14857570.0	638784.0	9774910.0	19334.0	53449242.0	10361710.0	911677.0	8657078.0	2479.0	1313981391.0	5844959373.0	29956900.0	120321.0	786122409.0	348790422.0	1938459.0	1248382498.0	1342221762.0	4848664.0	1828135.0	573210232.0	353503050.0	8057625.0	78460299.0	37864630.0	814004.0	386573.0	19396004.0	16694586.0	228974.0	40983677.0	15083366.0	459445.0	141409.0	7791893.0	6780138.0	232284.0	73124593.6073	13918065.7534	1112608.21918	10063650.2283	1658.44748858	89513514.1553	25719846.5753	1353761.64384	17491176.2557	21278.5388128	43921987.2146	13568557.0776	583364.383562	8926858.44749	17656.6210046	48812093.1507	9462748.85845	832581.73516	7906007.30594	2263.92694064	1199983005.48	5337862441.1	27357899.5434	109882.191781	717920008.219	318530065.753	1770282.19178	1140075340.64	1225773298.63	4428003.65297	1669529.68037	523479663.927	322833835.616	7358561.64384	71653241.0959	34579570.7763	743382.648402	353034.703196	17713245.6621	15246197.2603	209108.675799	37428015.5251	13774763.4703	419584.474886	129140.639269	7115884.01826	6191906.84932	212131.506849
63	dhrystone	0.411	4.0	1.50177016412e+12	1.50177016453e+12	2017-8-3 23:52:44	2017-8-3 23:52:44	1200.0	1200.0	28361390.0	4444511.0	446654.0	3339714.0	2218.0	5649239.0	697740.0	77518.0	510876.0	82.0	4891951.0	615624.0	66725.0	435927.0	88.0	21928961.0	3878587.0	380237.0	3272110.0	107.0	498507768.0	589207132.0	12163834.0	46353.0	298708611.0	133458030.0	240494.0	15651581.0	7177388.0	213558.0	66099.0	3685825.0	3141567.0	54813.0	10994473.0	4412111.0	163765.0	37544.0	2293693.0	1958464.0	67083.0	450137336.0	751243910.0	233403.0	2059439.0	333772101.0	175267777.0	101770.0	69005815.0852	10813895.3771	1086749.39173	8125824.81752	5396.59367397	13745107.056	1697664.23358	188608.272506	1243007.29927	199.513381995	11902557.1776	1497868.61314	162347.931873	1060649.63504	214.111922141	53355136.253	9436951.3382	925150.851582	7961338.19951	260.340632603	1212914277.37	1433593995.13	29595703.163	112781.021898	726784941.606	324715401.46	585143.552311	38081705.5961	17463231.1436	519605.839416	160824.817518	8967944.03893	7643715.32847	133364.963504	26750542.5791	10735063.2603	398454.987835	91347.9318735	5580761.55718	4765119.22141	163218.978102	1095224661.8	1827844063.26	567890.510949	5010800.48662	812097569.343	426442279.805	247615.571776
64	whetstone	0.61	5.0	1.50177016458e+12	1.50177016519e+12	2017-8-3 23:52:44	2017-8-3 23:52:45	1200.0	1200.0	42319563.0	5947246.0	658788.0	4604590.0	215.0	8970131.0	1237274.0	131245.0	900932.0	140.0	5194208.0	655390.0	75067.0	470825.0	112.0	40446629.0	7201882.0	727395.0	6201120.0	141.0	5027153790.0	1008421580.0	10370897.0	108249.0	519780546.0	261331087.0	453111.0	11861805.0	4457118.0	167516.0	37540.0	2308756.0	1990226.0	70535.0	15192639.0	6325809.0	221746.0	51430.0	3288091.0	2800156.0	74011.0	673864934.0	645389665.0	242679.0	3889301.0	269139550.0	209569233.0	98101.0	69376332.7869	9749583.60656	1079980.32787	7548508.19672	352.459016393	14705132.7869	2028318.03279	215155.737705	1476937.70492	229.508196721	8515095.08197	1074409.83607	123060.655738	771844.262295	183.606557377	66305949.1803	11806363.9344	1192450.81967	10165770.4918	231.147540984	8241235721.31	1653150131.15	17001470.4918	177457.377049	852099255.738	428411618.033	742804.918033	19445581.9672	7306750.81967	274616.393443	61540.9836066	3784845.90164	3262665.57377	115631.147541	24905965.5738	10370178.6885	363518.032787	84311.4754098	5390313.11475	4590419.67213	121329.508197	1104696613.11	1058015844.26	397834.42623	6375903.27869	441212377.049	343556119.672	160821.311475
65	parsec-blackholes-4	0.249	3.0	1.50177016526e+12	1.50177016550e+12	2017-8-3 23:52:45	2017-8-3 23:52:45	1200.0	1200.0	22323960.0	3044012.0	351842.0	2397234.0	196.0	4931493.0	609148.0	66362.0	423966.0	54.0	127389593.0	45063485.0	2052377.0	23964989.0	66.0	15467537.0	2563441.0	260766.0	2160454.0	75.0	275594252.0	296635582.0	1719830.0	639007.0	137126939.0	89730789.0	112065.0	222206207.0	223316407.0	983450.0	647210.0	99953513.0	73699274.0	118243.0	227097357.0	239152222.0	506400.0	964750.0	112738664.0	81856581.0	205847.0	175094698.0	159999815.0	257512.0	654520.0	67869252.0	59866178.0	47148.0	89654457.8313	12224947.7912	1413020.08032	9627445.78313	787.148594378	19805192.7711	2446377.51004	266514.056225	1702674.6988	216.86746988	511604791.165	180977851.406	8242477.91165	96244935.743	265.060240964	62118622.49	10294943.7751	1047253.01205	8676522.08835	301.204819277	1106804224.9	1191307558.23	6906947.79116	2566293.17269	550710598.394	360364614.458	450060.240964	892394405.622	896853040.161	3949598.39357	2599236.94779	401419730.924	295981020.08	474871.485944	912037578.313	960450690.763	2033734.93976	3874497.99197	452765718.876	328741289.157	826694.779116	703191558.233	642569538.153	1034184.73896	2628594.37751	272567277.108	240426417.671	189349.39759
66	parsec-bodytrack-4	0.624	5.0	1.50177016558e+12	1.50177016621e+12	2017-8-3 23:52:45	2017-8-3 23:52:46	1200.0	1200.0	73686445.0	10522131.0	1188602.0	8176019.0	109.0	10270241.0	1369221.0	142360.0	947211.0	111.0	10476539.0	1446620.0	150272.0	1052479.0	366.0	38261944.0	6590201.0	662637.0	5658973.0	144.0	270322598.0	306852134.0	2647011.0	372260.0	118963679.0	78966983.0	401598.0	706650463.0	5230418058.0	8724541.0	83391.0	475110032.0	214145368.0	927252.0	393116546.0	419623619.0	4060277.0	674289.0	168053183.0	91996114.0	2890421.0	271030499.0	308945073.0	2646619.0	414162.0	119563510.0	78306571.0	415076.0	118087251.603	16862389.4231	1904810.89744	13102594.5513	174.679487179	16458719.5513	2194264.42308	228141.025641	1517966.34615	177.884615385	16789325.3205	2318301.28205	240820.512821	1686665.0641	586.538461538	61317217.9487	10561219.5513	1061918.26923	9068866.98718	230.769230769	433209291.667	491750214.744	4242004.80769	596570.512821	190646921.474	126549652.244	643586.538462	1132452665.06	8382080221.15	13981636.2179	133639.423077	761394282.051	343181679.487	1485980.76923	629994464.744	672473748.397	6506854.16667	1080591.34615	269315998.397	147429669.872	4632084.9359	434343748.397	495104283.654	4241376.60256	663721.153846	191608189.103	125491299.679	665185.897436
67	parsec-canneal-4	0.816	6.0	1.50177016634e+12	1.50177016716e+12	2017-8-3 23:52:46	2017-8-3 23:52:47	1200.0	1200.0	59384770.0	8291214.0	912668.0	6396030.0	137.0	9300499.0	1340821.0	129564.0	907817.0	139.0	7422866.0	947699.0	103780.0	683738.0	490.0	51712210.0	9240192.0	902859.0	7899093.0	194.0	186031815.0	86245735.0	1091657.0	1155525.0	43997012.0	30151891.0	1485387.0	963348127.0	1285475235.0	12476234.0	127759.0	658734275.0	311589081.0	2258176.0	187407728.0	86506712.0	1107452.0	1159224.0	44209635.0	30225419.0	1519889.0	837357874.0	429254700.0	6145757.0	2719542.0	219419547.0	137956271.0	8766903.0	72775453.4314	10160801.4706	1118465.68627	7838272.05882	167.892156863	11397670.3431	1643162.9902	158779.411765	1112520.83333	170.343137255	9096649.5098	1161395.83333	127181.372549	837914.215686	600.490196078	63372806.3725	11323764.7059	1106444.85294	9680261.02941	237.745098039	227980165.441	105693302.696	1337814.95098	1416084.55882	53917906.8627	36950846.8137	1820327.20588	1180573685.05	1575337297.79	15289502.451	156567.401961	807272395.833	381849363.971	2767372.54902	229666333.333	106013127.451	1357171.56863	1420617.64706	54178474.2647	37040954.6569	1862609.06863	1026173865.2	526047426.471	7531564.95098	3332772.05882	268896503.676	169064057.598	10743753.6765
68	parsec-dedup-4	3.434	19.0	1.50177016722e+12	1.50177017065e+12	2017-8-3 23:52:47	2017-8-3 23:52:50	1200.0	1200.0	615947582.0	111626333.0	9564046.0	83553604.0	570.0	91705055.0	22937669.0	1106010.0	12675109.0	529.0	35428058.0	4127553.0	407790.0	2887390.0	906.0	158677801.0	27663288.0	2620378.0	23155883.0	543.0	1104350768.0	5362199441.0	11797544.0	2308598.0	537818194.0	326244122.0	5803282.0	6617598972.0	7382990817.0	27803647.0	380495.0	5869377236.0	727521104.0	4245691.0	1535002976.0	1608547472.0	16021650.0	2648969.0	797500869.0	455050564.0	7532757.0	5620000200.0	1177020205.0	15492140.0	3222016.0	574249639.0	377180456.0	6828088.0	179367379.732	32506212.2889	2785103.66919	24331276.6453	165.987186954	26705024.7525	6679577.46069	322076.295865	3691062.6092	154.047757717	10316848.5731	1201966.51136	118750.728014	840824.111823	263.832265579	46207862.8422	8055704.13512	763068.72452	6743122.59755	158.124635993	321593118.229	1561502458.07	3435510.77461	672276.645312	156615665.114	95004112.4054	1689948.1654	1927081820.62	2149968205.3	8096577.46069	110802.271404	1709195467.68	211858213.162	1236368.95748	447001449.039	468418017.472	4665594.05941	771394.583576	232236711.998	132513268.492	2193580.95515	1636575480.49	342754864.589	4511397.78684	938269.073966	167224705.591	109837057.659	1988377.40245
69	parsec-ferret-4	1.502	9.0	1.50177017104e+12	1.50177017254e+12	2017-8-3 23:52:51	2017-8-3 23:52:52	1200.0	1200.0	254616028.0	46128629.0	4164023.0	34670053.0	225.0	23068806.0	3313732.0	311692.0	2226504.0	281.0	44301973.0	8007174.0	722348.0	5895105.0	861.0	62411744.0	11020620.0	1096218.0	9191094.0	229.0	758651540.0	965982783.0	9693560.0	259094.0	488104198.0	4518597855.0	1956030.0	811490637.0	1140132443.0	5649698.0	810439.0	503980748.0	315074045.0	8757144.0	5149750121.0	5446216827.0	8740173.0	944308.0	543224719.0	324158261.0	5778009.0	663210957.0	5116681602.0	4988863.0	1108479.0	366137994.0	241142997.0	8929612.0	169517994.674	30711470.7057	2772318.90812	23082591.8775	149.800266312	15358725.6991	2206213.04927	207517.976032	1482359.52064	187.083888149	29495321.5712	5331007.98935	480924.101198	3924836.88415	573.235685752	41552426.0985	7337296.93742	729838.881491	6119237.01731	152.463382157	505094234.354	643131013.981	6453768.30892	172499.334221	324969505.992	3008387386.82	1302283.62184	540273393.475	759076193.742	3761450.06658	539573.235686	335539778.961	209769670.439	5830322.23702	3428595286.95	3625976582.56	5819023.30226	628700.399467	361667589.214	215817750.333	3846876.83089	441551902.13	3406578962.72	3321480.02663	738001.997337	243766973.369	160547934.088	5945147.80293
70	parsec-fluidanimate-4	1.043	7.0	1.50177017266e+12	1.5017701737e+12	2017-8-3 23:52:52	2017-8-3 23:52:53	1200.0	1200.0	81252201.0	11413955.0	1194510.0	8704251.0	171.0	15030033.0	1819422.0	193579.0	1285599.0	418.0	16078959.0	1805912.0	194508.0	1269326.0	433.0	61826687.0	10876321.0	1055650.0	9308492.0	229.0	5514651044.0	1608839577.0	16564384.0	172271.0	822288461.0	399304941.0	2943082.0	595604255.0	654680931.0	1497726.0	162674.0	210901004.0	207521371.0	2786114.0	978012224.0	953148137.0	4666133.0	1691378.0	381632013.0	304946823.0	14839914.0	590403676.0	660047570.0	1564129.0	171257.0	211484408.0	209689017.0	2994024.0	77902397.8907	10943389.2617	1145263.66251	8345398.84947	163.950143816	14410386.3854	1744412.27229	185598.274209	1232597.31544	400.767018217	15416068.0729	1731459.25216	186488.974113	1216995.20614	415.148609779	59277744.0077	10427920.4219	1012128.47555	8924728.66731	219.558964525	5287297261.74	1542511579.1	15881480.3452	165168.744008	788387786.194	382842704.698	2821746.88399	571049141.898	627690250.24	1435978.907	155967.401726	202206139.981	198965839.885	2671250.23969	937691489.933	913852480.345	4473761.26558	1621647.17162	365898382.55	292374710.451	14228105.465	566062968.36	632835637.584	1499644.2953	164196.548418	202765491.85	201044119.847	2870588.68648
71	parsec-freqmine	4.882	26.0	1.50177017379e+12	1.50177017867e+12	2017-8-3 23:52:53	2017-8-3 23:52:58	1200.0	1200.0	1548370586.0	443641818.0	19000283.0	314070623.0	864.0	335509162.0	71319060.0	5104521.0	48889171.0	821.0	191705387.0	44479855.0	2870174.0	28745528.0	1567.0	259838140.0	48958948.0	4433722.0	39823480.0	738.0	2339255154.0	7419791977.0	26059120.0	2887761.0	5884111550.0	770507796.0	5071642.0	6047224514.0	6534946364.0	22599227.0	609281.0	1141056493.0	525038322.0	5215950.0	750556643.0	938828880.0	5840045.0	2709354.0	471623096.0	239518857.0	3856284.0	7701007393.0	1539648654.0	6868891.0	3064566.0	5014719538.0	379390457.0	6648075.0	317159071.282	90872965.5879	3891905.57149	64332368.4965	176.976648914	68723712.0033	14608574.3548	1045579.88529	10014168.5785	168.168783286	39267797.4191	9110990.3728	587909.463335	5888063.90823	320.975010242	53223707.4969	10028461.2864	908177.386317	8157206.06309	151.167554281	479159187.628	1519826295.99	5337795.98525	591511.880377	1205266601.8	157826258.91	1038845.14543	1238677696.44	1338579755.02	4629091.9705	124801.515772	233727261.983	107545743.957	1068404.34248	153739582.753	192304154.035	1196240.27038	554968.045883	96604485.0471	49061625.7681	789898.402294	1577428798.24	315372522.327	1406982.99877	627727.570668	1027185485.05	77712096.8865	1361752.35559
72	parsec-streamcluster-4	6.39	33.0	1.50177017875e+12	1.50177018514e+12	2017-8-3 23:52:58	2017-8-3 23:53:5	1200.0	1200.0	377953014.0	54690477.0	5656009.0	41341377.0	991.0	59928270.0	8477226.0	841497.0	5934385.0	1033.0	49690360.0	6733758.0	724834.0	4783999.0	1169.0	382326416.0	70966919.0	6779771.0	60507566.0	1125.0	11814829060.0	14228652081.0	75422269.0	1709656.0	9218365347.0	1890983201.0	3811957.0	11671189760.0	13262527237.0	25058285.0	3800847.0	8333756605.0	366479326.0	1418655.0	11617939075.0	13211567014.0	26025782.0	3983138.0	8321691680.0	411569429.0	1663836.0	11641355338.0	13454826223.0	39471055.0	3293511.0	8549690739.0	813925803.0	2406698.0	59147576.5258	8558760.0939	885134.428795	6469699.06103	155.086071987	9378446.00939	1326639.43662	131689.671362	928698.748044	161.658841941	7776269.17058	1053796.24413	113432.550861	748669.640063	182.942097027	59831989.9844	11105934.1158	1060997.0266	9469102.66041	176.056338028	1848956034.43	2226706115.96	11803171.9875	267551.799687	1442623684.98	295928513.459	596550.391236	1826477270.74	2075512869.64	3921484.35055	594811.737089	1304187262.13	57352007.1987	222011.737089	1818143830.2	2067537873.87	4072892.33177	623339.280125	1302299167.45	64408361.3459	260381.220657	1821808347.1	2105606607.67	6177003.91236	515416.431925	1337979771.36	127374930.047	376635.054773
73	parsec-swaptions-4	0.41	4.0	1.5017701852e+12	1.50177018561e+12	2017-8-3 23:53:5	2017-8-3 23:53:5	1200.0	1200.0	341296561.0	117041950.0	8017058.0	70557002.0	81.0	14776445.0	1914471.0	205301.0	1419909.0	96.0	8986089.0	1461276.0	131653.0	1039198.0	738.0	18059265.0	3092656.0	303960.0	2593558.0	84.0	396328376.0	484337772.0	1894823.0	522675.0	211778037.0	154118903.0	97033.0	466954011.0	589469144.0	2979764.0	520453.0	267209984.0	182765815.0	154388.0	428601408.0	518399185.0	3140998.0	517086.0	229168611.0	158555065.0	112356.0	397758113.0	484707366.0	1686630.0	529893.0	211975598.0	154320763.0	91180.0	832430636.585	285468170.732	19553800.0	172090248.78	197.56097561	36040109.7561	4669441.46341	500734.146341	3463192.68293	234.146341463	21917290.2439	3564087.80488	321104.878049	2534629.26829	1800.0	44046987.8049	7543063.41463	741365.853659	6325751.21951	204.87804878	966654575.61	1181311639.02	4621519.5122	1274817.07317	516531797.561	375899763.415	236665.853659	1138912221.95	1437729619.51	7267717.07317	1269397.56098	651731668.293	445770280.488	376556.097561	1045369287.8	1264388256.1	7660970.73171	1261185.36585	558947831.707	386719670.732	274039.02439	970141739.024	1182213087.8	4113731.70732	1292421.95122	517013653.659	376392104.878	222390.243902
74	parsec-blackholes-1	0.606	5.0	1.50177018567e+12	1.50177018627e+12	2017-8-3 23:53:5	2017-8-3 23:53:6	1200.0	1200.0	23318646.0	3507841.0	344954.0	2596893.0	113.0	6988854.0	1074468.0	106215.0	747422.0	114.0	7628259.0	1072683.0	112228.0	755234.0	278.0	19446705.0	3497974.0	344555.0	2932813.0	123.0	668130076.0	4921122492.0	597094.0	2502299.0	264248325.0	233271417.0	80418.0	12886661.0	5315846.0	194886.0	44106.0	2770146.0	2361011.0	54385.0	732508519.0	5077122544.0	16773728.0	59577.0	397881605.0	121174522.0	253031.0	65801063.0	84675483.0	453725.0	351329.0	47781233.0	24574763.0	200039.0	38479613.8614	5788516.50165	569231.023102	4285301.9802	186.468646865	11532762.3762	1773049.50495	175272.277228	1233369.63696	188.118811881	12587886.1386	1770103.9604	185194.719472	1246260.72607	458.745874587	32090272.2772	5772234.32343	568572.607261	4839625.41254	202.97029703	1102524877.89	8120664178.22	985303.630363	4129206.27063	436053341.584	384936331.683	132702.970297	21265117.1617	8772023.10231	321594.059406	72782.1782178	4571198.0198	3896057.75578	89744.2244224	1208759932.34	8378090006.6	27679419.1419	98311.8811881	656570305.281	199957957.096	417542.90429	108582612.211	139728519.802	748721.122112	579750.825083	78846919.1419	40552414.1914	330097.359736
75	parsec-bodytrack-1	0.726	6.0	1.50177018633e+12	1.50177018705e+12	2017-8-3 23:53:6	2017-8-3 23:53:7	1200.0	1200.0	27526801.0	3905663.0	409397.0	2900553.0	142.0	9293981.0	1346871.0	138901.0	976372.0	151.0	8802369.0	1127862.0	133096.0	823307.0	417.0	22665968.0	3994785.0	398610.0	3355505.0	139.0	155448212.0	134480560.0	1197165.0	525199.0	53683390.0	29668832.0	1567651.0	694072818.0	844391527.0	6940735.0	663945.0	320058712.0	206098148.0	918568.0	876617565.0	942846654.0	18912463.0	72485.0	479841009.0	146667282.0	711463.0	49097429.0	43048757.0	623809.0	167620.0	25670739.0	7339846.0	871458.0	37915703.8567	5379701.10193	563907.713499	3995252.06612	195.592286501	12801626.7218	1855194.21488	191323.69146	1344865.01377	207.988980716	12124475.2066	1553528.92562	183327.823691	1134031.68044	574.380165289	31220341.5978	5502458.67769	549049.586777	4621907.7135	191.460055096	214115994.49	185234931.129	1648987.60331	723414.600551	73944063.3609	40866159.7796	2159298.89807	956023165.289	1163073728.65	9560241.04683	914524.793388	440852220.386	283881746.556	1265245.17906	1207462210.74	1298686851.24	26050224.5179	99841.5977961	660938028.926	202021049.587	979976.584022	67627312.6722	59295808.5399	859241.046832	230881.5427	35359144.6281	10109980.7163	1200355.3719
